Key,Campaign Name,Channel,Campaign Type,Campaign Objective,Business Unit,Business Product,Start Date,End Date,Campaign Owner,Target URL,Tracking Link
SM_123159_uneudi,Business Funding_FY26_AO_Influencer Content_Kayla_TikTok - Retargeting - Native,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123159_uneudi
SM_123160_uneudi,Business Funding_FY26_AO_Influencer Content_Kayla_TikTok - Contextual - Native,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123160_uneudi
SM_123161_uneudi,Business Funding_FY26_AO_Influencer Content_Dr Smile_TikTok - Contextual - Native,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123161_uneudi
SM_123162_uneudi,Business Funding_FY26_AO - Organic Social Posts,Social Media,Static,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123162_uneudi
SM_123163_uneudi,Business Funding_FY26_AO - IT - Influencer - Kayla,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123163_uneudi
SM_123164_uneudi,Business Funding_FY26_AO - IT - Influencer - Dr Smile,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123164_uneudi
SM_123165_uneudi,Business Funding_FY26_AO - Construction - Influencer - Kayla,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123165_uneudi
SM_123166_uneudi,Business Funding_FY26_AO - Construction - Influencer - Dr Smile,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-May-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123166_uneudi
RT_123167_OFYMxB,POS_FY26_Max Box - Merchant Portal QR Code,Retail,Boxes,Awareness,POS,Vodapay Max,23-Jul-2025,24-Jul-2026,Simeon Barnard,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=RT_123167_OFYMxB
SM_123168_OFYebo,POS_FY26_edboard,Social Media,Static,Awareness,POS,Vodapay Max,23-Jul-2025,24-Jul-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=SM_123168_OFYebo
BG_123169_uneudi,Business Funding_FY26_AO_Blog10,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Tafadzwa Murapa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123169_uneudi
SM_123170_OFYA_M,POS_FY26_AO_Max Promo_Order Summary ,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Max,28-Jul-2025,30-Apr-2026,Bongani Masombuka,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=SM_123170_OFYA_M
EM_123171_uneudi,Business Funding_FY26_BTA July Mailer_Article CTA_Boost Business Growth,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://now.vodacom.co.za/article/vodalend-business-funding-how-to-boost-your-business-growth ,https://now.vodacom.co.za/article/vodalend-business-funding-how-to-boost-your-business-growth ?cid=EM_123171_uneudi
EM_123172_uneudi,Business Funding_FY26_BTA July Mailer_YouTube Video_Kalinda,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://www.youtube.com/watch?v=SXeSOvJWVGA&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=14,https://www.youtube.com/watch?v=SXeSOvJWVGA&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=14?cid=EM_123172_uneudi
EM_123173_uneudi,Business Funding_FY26_BTA July Mailer_CTA Button (Remarketing),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123173_uneudi
EM_123174_uneudi,Business Funding_FY26_BTA July Mailer_CTA Button (Readvance),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123174_uneudi
EM_123175_uneudi,Business Funding_FY26 BCA June Mailer_Credit Score Article,Email,In-Page links,Awareness,POS,Vodapay Max,08-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/do-you-understand-the-status-of-your-credit-score?,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/do-you-understand-the-status-of-your-credit-score??cid=EM_123175_uneudi
PS_123176_eonons,Personal loans_Compare_FY26,Paid Search,Google Search,Lead Generation,Lending,Compare,03-Aug-2025,30-Apr-2026,Tafadzwa Murapa,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare?cid=PS_123176_eonons
EM_123177_OFYPSN,POS_FY26_POS Newsletter_July_Learn More_CTA Button,Email,Email CTA,Awareness,POS,Vodapay Max,04-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=EM_123177_OFYPSN
EM_123178_OFYPSN,POS_FY26_POS Newsletter_July_Get MAX_CTA Button,Email,Email CTA,Lead Generation,POS,Vodapay Max,04-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=EM_123178_OFYPSN
EM_123179_uneudi,Business Funding_FY26_BCA August Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,04-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_123179_uneudi
EM_123180_uneudi,Business Funding_FY26 BCA August Mailer_YT Video,Email,In-Page links,Awareness,Lending,Business Cash Advance,04-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.youtube.com/watch?v=8NruRlj8384,https://www.youtube.com/watch?v=8NruRlj8384?cid=EM_123180_uneudi
EM_123181_uneudi,Business Funding_FY26 BCA August Mailer_Customer Relationships Article,Email,In-Page links,Awareness,Lending,Business Cash Advance,04-Aug-2025,31-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships?cid=EM_123181_uneudi
EM_123182_uneudi,Business Funding_FY26_BTA Aug Mailer_Article CTA_Boost Business Growth,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://now.vodacom.co.za/article/vodalend-business-funding-how-to-boost-your-business-growth ,https://now.vodacom.co.za/article/vodalend-business-funding-how-to-boost-your-business-growth ?cid=EM_123182_uneudi
EM_123183_uneudi,Business Funding_FY26_BTA Aug Mailer_YouTube Video_Kalinda,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://www.youtube.com/watch?v=SXeSOvJWVGA&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=14,https://www.youtube.com/watch?v=SXeSOvJWVGA&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=14?cid=EM_123183_uneudi
EM_123184_uneudi,Business Funding_FY26_BTA Aug Mailer_CTA Button (VB),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123184_uneudi
EM_123185_uneudi,Business Funding_FY26_BTA Aug Mailer_CTA Button (CBU),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123185_uneudi
EM_123186_uneudi,Business Funding_FY26_BTA Aug Mailer_CTA Button (Genfin),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/ ,https://vodalend.app/create-account/ ?cid=EM_123186_uneudi
SM_123187_LVi_tr,DLS _Video_Streamy - GRtv_FY26_Conversions,Social Media,Tik Tok: Paid,Revenue Generation,DLS Streamy,DLS Streamy,01-Aug-2025,30-Aug-2025,Bongani Masombuka,https://gravelroadtv.co.za/subscribe,https://gravelroadtv.co.za/subscribe?cid=SM_123187_LVi_tr
SM_123188_uneudi,Business Funding_FY26_AO - ICT Audience - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123188_uneudi
SM_123189_uneudi,Business Funding_FY26_AO - Business Services Audience - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123189_uneudi
SM_123190_uneudi,Business Funding_FY26_AO - Construction Audience - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123190_uneudi
SM_123191_uneudi,Business Funding_FY26_AO - Lookalike (HV Customers) - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123191_uneudi
SM_123192_uneudi,Business Funding_FY26_AO - Manufacturing Audience - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123192_uneudi
SM_123193_uneudi,Business Funding_FY26_AO - Retargeting - Laptop Competition,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123193_uneudi
BG_123194_uneudi,Business Funding_FY26_AO_Blog7_How to get a business loan,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123194_uneudi
EM_123195_uneudi,Business Funding_FY26_BTA Aug Mailer_CTA Button (VodaPay),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Aug-2025,30-Aug-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123195_uneudi
RT_123196_uneudi,Business Funding_FY26_Retail Catalogue_Sep25,Retail,Brochure,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123196_uneudi
BG_123197_uneudi,Business Funding_FY26_AO_Blog_Festive Planning,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=BG_123197_uneudi
BG_123198_uneudi,Business Funding_FY26_AO_Blog_Funding Demystified,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=BG_123198_uneudi
BG_123199_uneudi,Business Funding_FY26_AO_Blog6_How to choose business funding,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123199_uneudi
BG_123200_eonons,Personal Loans_Compare_FY26_Blog_1,Blog,In-page link,Lead Generation,Lending,Compare,23-Jul-2025,30-Apr-2026,Tafadzwa Murapa,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare?cid=BG_123200_eonons
EM_123201_OFYPSN,POS_FY26_POS Newsletter_Aug_Learn More_CTA Button,Email,In-Page links,Awareness,POS,Vodapay Max,29-Aug-2025,30-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=EM_123201_OFYPSN
EM_123202_OFYPSN,POS_FY26_POS Newsletter_Aug_Explore Vending Services_CTA Button,Email,In-Page links,Awareness,POS,Vodapay Max,29-Aug-2025,30-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/what-is-vodapay-vending,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/what-is-vodapay-vending?cid=EM_123202_OFYPSN
EM_123203_OFYPSN,POS_FY26_POS Newsletter_Aug_Learn How to qualify_CTA Button,Email,In-Page links,Awareness,POS,Vodapay Max,29-Aug-2025,30-Aug-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_123203_OFYPSN
EM_123204_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (Active),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123204_uneudi
EM_123205_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (Inactive),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123205_uneudi
EM_123206_uneudi,Business Funding_FY26_BTA Sep Mailer_Article CTA_Seasonal Planning,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now?cid=EM_123206_uneudi
EM_123207_uneudi,Business Funding_FY26_BTA Sep Mailer_YouTube Video_Johan Grove,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18?cid=EM_123207_uneudi
EM_123208_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (VB),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123208_uneudi
EM_123209_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (CBU),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123209_uneudi
EM_123210_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (VodaPay),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123210_uneudi
EM_123211_uneudi,Business Funding_FY26_BTA Sep Mailer_Article CTA_Seasonal Planning,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now?cid=EM_123211_uneudi
EM_123212_uneudi,Business Funding_FY26_BTA Sep Mailer_YouTube Video_Johan Grove,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18?cid=EM_123212_uneudi
RT_123213_uneudi,Business Funding_FY26_BTA - Retail Assets - Oct25,Retail,Brochure,Lead Generation,Lending,Business Term Advance,01-Oct-2025,30-Oct-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123213_uneudi
SM_123214_uneudi,Business Funding_FY26_AO - Transport & Logistics Audience - Instant Experience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123214_uneudi
SM_123215_uneudi,Business Funding_FY26_AO - Lookalike Audience - Instant Experience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123215_uneudi
EM_123216_uneudi,Business Funding_FY26_BTA Sep Mailer_Article CTA_Seasonal Planning,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now?cid=EM_123216_uneudi
EM_123217_uneudi,Business Funding_FY26_BTA Sep Mailer_YouTube Video_Johan Grove,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18,https://www.youtube.com/watch?v=s2eigS5A0C4&list=PL6I31Ic0Zi5lGD9zrABPXm3ovxcJBrpxu&index=18?cid=EM_123217_uneudi
EM_123218_uneudi,Business Funding_FY26_BTA Sep Mailer_CTA Button (Genfin),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Sep-2025,30-Sep-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=EM_123218_uneudi
BG_123219_eonons,Personal loans_Compare_FY26,Blog,In-page link,Lead Generation,Lending,Compare,01-Sep-2025,31-Mar-2026,Tafadzwa Murapa,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare?cid=BG_123219_eonons
SM_123220_oLeCns,VodaLend_Consumer Lending_Compare Campaign H2_FY26,Social Media,Facebook: Paid,Lead Generation,Lending,Compare,08-Sep-2025,30-Sep-2025,Bongani Masombuka,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare,https://www.vodacom.co.za/vodacom/services/financial-services/vodalend-compare?cid=SM_123220_oLeCns
EM_123221_uneudi,Business Funding_FY26 BCA Sept Mailer_Festive Article,Email,Email CTA,Awareness,Lending,Business Cash Advance,09-Sep-2025,30-Sep-2025,Patricia Naidoo,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now,https://now.vodacom.co.za/article/why-festive-season-cash-flow-planning-starts-now?cid=EM_123221_uneudi
RT_123222_uneudi,Business Funding_FY26 BCA Flyer_QR CODE,Retail,Brochure,Awareness,Lending,Business Cash Advance,09-Sep-2025,30-Sep-2025,Patricia Naidoo,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=RT_123222_uneudi
DI_123223_TungFY,BTA Funding_FY26_Business_Accelerated_Google,Display,Discovery,Lead Generation,Lending,Business Term Advance,09-Sep-2025,30-Sep-2025,Tafadzwa Murapa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_123223_TungFY
RT_123224_OFYPPS,POS_FY26_PNPStand_Sept_QRcode_CTA Button,Retail,Brochure,Awareness,POS,Vodapay Max,16-Sep-2025,30-Sep-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=RT_123224_OFYPPS
BG_123225_uneudi,Business Funding_FY26_AO_Blog12_Business Funding In South Africa,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Tafadzwa Murapa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123225_uneudi
BG_123226_uneudi,Business Funding_FY26_AO_Blog12_Is a Business Term Advance Right,Blog,In-page link,Lead Generation,Lending,Business Term Advance,23-Jul-2025,30-Apr-2026,Tafadzwa Murapa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123226_uneudi
SP_123228_uneudi,Business Funding_FY26_G20 YEA Summit Exhibition,Sponsorship,Banner,Lead Generation,Lending,Business Term Advance,19-Sep-2025,30-Sep-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SP_123228_uneudi
SM_123229_uneudi,Business Funding_FY26_AO - IT Audience - Instant Experience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123229_uneudi
SP_123230_uneudi,Business Funding_FY26 SUMMIT_QR CODE,Sponsorship,Banner,Awareness,POS,Vodapay Max,30-Sep-2025,01-Oct-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=SP_123230_uneudi
SM_123231_uneudi,Business Funding_FY26_AO - Transport Audience - Instant Experience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123231_uneudi
RT_123232_uneudi,Business Funding_PNPDisplay_QR CODE,Retail,Display,Awareness,POS,Vodapay Max,30-Sep-2025,31-Oct-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage?cid=RT_123232_uneudi
SM_123233_uneudi,Business Funding_FY26_AO_Manufacturing_Payment Holiday,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123233_uneudi
SM_123234_uneudi,Business Funding_FY26_AO_IT_Payment Holiday,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123234_uneudi
SM_123235_uneudi,Business Funding_FY26_AO_Transport_Payment Holiday,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123235_uneudi
SM_123236_uneudi,Business Funding_FY26_AO_Construction_Payment Holiday,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123236_uneudi
SM_123237_uneudi,Business Funding_FY26_AO - Construction - Instant Experience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123237_uneudi
SM_123238_uneudi,Business Funding_FY26_AO_Retargeting_Payment Holiday,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123238_uneudi
